300.0	0.8836
300.125	0.8867
300.25	0.8915
300.375	0.8962
300.5	0.8993
300.625	0.9033
300.75	0.9056
300.875	0.9048
301.0	0.9009
301.125	0.8962
301.25	0.8915
301.375	0.8867
301.5	0.871
301.625	0.8569
301.75	0.8404
301.875	0.8325
302.0	0.8191
302.125	0.8121
302.25	0.8026
302.375	0.7971
302.5	0.7948
302.625	0.7908
302.75	0.7924
302.875	0.7877
303.0	0.7893
303.125	0.7885
303.25	0.7924
303.375	0.7908
303.5	0.794
303.625	0.7971
303.75	0.7971
303.875	0.7995
304.0	0.8018
304.125	0.8066
304.25	0.8105
304.375	0.8168
304.5	0.8223
304.625	0.8333
304.75	0.8459
304.875	0.8577
305.0	0.8797
305.125	0.9033
305.25	0.9292
305.375	0.9591
305.5	0.9984
305.625	1.0322
305.75	1.0731
305.875	1.11
306.0	1.1446
306.125	1.1721
306.25	1.2028
306.375	1.2177
306.5	1.2311
306.625	1.2358
306.75	1.2287
306.875	1.2146
307.0	1.1926
307.125	1.1713
307.25	1.1328
307.375	1.0959
307.5	1.0503
307.625	1.0078
307.75	0.9654
307.875	0.9253
308.0	0.8915
308.125	0.8592
308.25	0.8325
308.375	0.8152
308.5	0.8003
308.625	0.7877
308.75	0.7838
308.875	0.7806
309.0	0.7751
309.125	0.7767
309.25	0.7751
309.375	0.7759
309.5	0.7743
309.625	0.7735
309.75	0.7735
309.875	0.7735
310.0	0.7735
310.125	0.7727
310.25	0.7759
310.375	0.7775
310.5	0.7767
310.625	0.7783
310.75	0.7822
310.875	0.783
311.0	0.7877
311.125	0.7877
311.25	0.7924
311.375	0.7955
311.5	0.7971
311.625	0.7995
311.75	0.8018
311.875	0.8018
312.0	0.8018
312.125	0.8042
312.25	0.8042
312.375	0.8026
312.5	0.7995
312.625	0.7995
312.75	0.794
312.875	0.7924
313.0	0.7924
313.125	0.7924
313.25	0.7877
313.375	0.7861
313.5	0.7869
313.625	0.7845
313.75	0.7853
313.875	0.7861
314.0	0.7869
314.125	0.7877
314.25	0.7908
314.375	0.7924
314.5	0.7971
314.625	0.7971
314.75	0.8018
314.875	0.8018
315.0	0.8066
315.125	0.8066
315.25	0.8066
315.375	0.8066
315.5	0.8089
315.625	0.8121
315.75	0.8144
315.875	0.816
316.0	0.816
316.125	0.8207
316.25	0.8254
316.375	0.8254
316.5	0.8341
316.625	0.8419
316.75	0.8514
316.875	0.8639
317.0	0.8789
317.125	0.8907
317.25	0.9064
317.375	0.9182
317.5	0.9339
317.625	0.9441
317.75	0.9544
317.875	0.9669
318.0	0.9716
318.125	0.9716
318.25	0.9709
318.375	0.9646
318.5	0.9575
318.625	0.9465
318.75	0.9355
318.875	0.919
319.0	0.9017
319.125	0.886
319.25	0.8702
319.375	0.8537
319.5	0.8419
319.625	0.8278
319.75	0.8191
319.875	0.8097
320.0	0.8058
320.125	0.8018
320.25	0.7979
320.375	0.7987
320.5	0.7971
320.625	0.7963
320.75	0.7971
320.875	0.7963
321.0	0.7932
321.125	0.7932
321.25	0.7924
321.375	0.79
321.5	0.7885
321.625	0.79
321.75	0.7916
321.875	0.7877
322.0	0.7924
322.125	0.7932
322.25	0.7971
322.375	0.8011
322.5	0.8018
322.625	0.805
322.75	0.8113
322.875	0.8152
323.0	0.8207
323.125	0.8301
323.25	0.8411
323.375	0.8506
323.5	0.8687
323.625	0.886
323.75	0.9033
323.875	0.9284
324.0	0.9504
324.125	0.9756
324.25	1.0023
324.375	1.0243
324.5	1.0495
324.625	1.0652
324.75	1.0817
324.875	1.0951
325.0	1.1037
325.125	1.1077
325.25	1.1037
325.375	1.099
325.5	1.0864
325.625	1.0715
325.75	1.0511
325.875	1.0283
326.0	1.0023
326.125	0.9756
326.25	0.9528
326.375	0.9284
326.5	0.9072
326.625	0.8899
326.75	0.8726
326.875	0.8584
327.0	0.849
327.125	0.8427
327.25	0.8396
327.375	0.8396
327.5	0.8372
327.625	0.8396
327.75	0.8404
327.875	0.8411
328.0	0.8443
328.125	0.8443
328.25	0.8459
328.375	0.8466
328.5	0.8482
328.625	0.849
328.75	0.849
328.875	0.8514
329.0	0.8537
329.125	0.8537
329.25	0.8584
329.375	0.8584
329.5	0.8616
329.625	0.8632
329.75	0.8647
329.875	0.8679
330.0	0.8679
330.125	0.8687
330.25	0.8679
330.375	0.8702
330.5	0.8687
330.625	0.8694
330.75	0.8671
330.875	0.8632
331.0	0.8584
331.125	0.8584
331.25	0.8537
331.375	0.8506
331.5	0.8466
331.625	0.8419
331.75	0.8396
331.875	0.8372
332.0	0.8349
332.125	0.8349
332.25	0.8317
332.375	0.8301
332.5	0.8333
332.625	0.8317
332.75	0.8301
332.875	0.8325
333.0	0.8341
333.125	0.8333
333.25	0.8341
333.375	0.8349
333.5	0.8349
333.625	0.8372
333.75	0.8396
333.875	0.8396
334.0	0.8411
334.125	0.8443
334.25	0.8466
334.375	0.849
334.5	0.8514
334.625	0.8561
334.75	0.86
334.875	0.8632
335.0	0.8679
335.125	0.8679
335.25	0.8726
335.375	0.8773
335.5	0.8812
335.625	0.8867
335.75	0.8938
335.875	0.9009
336.0	0.9103
336.125	0.9229
336.25	0.9292
336.375	0.9433
336.5	0.9528
336.625	0.9638
336.75	0.974
336.875	0.9842
337.0	0.9944
337.125	0.9976
337.25	1.0047
337.375	1.0039
337.5	1.0039
337.625	0.9976
337.75	0.9929
337.875	0.9803
338.0	0.9701
338.125	0.9559
338.25	0.941
338.375	0.9276
338.5	0.9143
338.625	0.9009
338.75	0.8883
338.875	0.8773
339.0	0.8679
339.125	0.8577
339.25	0.8577
339.375	0.849
339.5	0.8466
339.625	0.8459
339.75	0.8443
339.875	0.8443
340.0	0.8396
340.125	0.8435
340.25	0.8411
340.375	0.8396
340.5	0.8396
340.625	0.8356
340.75	0.838
340.875	0.8349
341.0	0.8364
341.125	0.8349
341.25	0.8356
341.375	0.8349
341.5	0.8349
341.625	0.8356
341.75	0.8372
341.875	0.8396
342.0	0.8443
342.125	0.8443
342.25	0.849
342.375	0.8537
342.5	0.8608
342.625	0.8655
342.75	0.871
342.875	0.8781
343.0	0.886
343.125	0.8922
343.25	0.9017
343.375	0.9111
343.5	0.9245
343.625	0.9347
343.75	0.9496
343.875	0.9583
344.0	0.9724
344.125	0.9834
344.25	1.0007
344.375	1.0172
344.5	1.0283
344.625	1.0424
344.75	1.0526
344.875	1.0621
345.0	1.0754
345.125	1.0833
345.25	1.0849
345.375	1.0896
345.5	1.0896
345.625	1.0888
345.75	1.0817
345.875	1.0754
346.0	1.0683
346.125	1.0573
346.25	1.044
346.375	1.033
346.5	1.0188
346.625	1.0055
346.75	0.9944
346.875	0.9779
347.0	0.9693
347.125	0.9622
347.25	0.9512
347.375	0.9457
347.5	0.9418
347.625	0.9339
347.75	0.9339
347.875	0.9316
348.0	0.9308
348.125	0.9284
348.25	0.9268
348.375	0.9245
348.5	0.9268
348.625	0.9253
348.75	0.9245
348.875	0.9245
349.0	0.9253
349.125	0.9245
349.25	0.9245
349.375	0.9261
349.5	0.9229
349.625	0.9221
349.75	0.9237
349.875	0.9213
350.0	0.9205
350.125	0.9166
350.25	0.9143
350.375	0.9103
350.5	0.9048
350.625	0.9009
350.75	0.893
350.875	0.8844
351.0	0.8805
351.125	0.8734
351.25	0.8663
351.375	0.8632
351.5	0.8584
351.625	0.8537
351.75	0.8537
351.875	0.8506
352.0	0.849
352.125	0.8522
352.25	0.8537
352.375	0.8545
352.5	0.8569
352.625	0.8584
352.75	0.8616
352.875	0.8671
353.0	0.8726
353.125	0.8742
353.25	0.8805
353.375	0.8844
353.5	0.8891
353.625	0.8915
353.75	0.8962
353.875	0.9009
354.0	0.904
354.125	0.9095
354.25	0.915
354.375	0.915
354.5	0.9213
354.625	0.9253
354.75	0.9292
354.875	0.9331
355.0	0.9378
355.125	0.9386
355.25	0.9433
355.375	0.9449
355.5	0.9481
355.625	0.9504
355.75	0.9496
355.875	0.9528
356.0	0.9528
356.125	0.9528
356.25	0.9551
356.375	0.9575
356.5	0.9614
356.625	0.9669
356.75	0.9732
356.875	0.9811
357.0	0.9874
357.125	1.0
357.25	1.0094
357.375	1.0188
357.5	1.0283
357.625	1.0385
357.75	1.0471
357.875	1.0573
358.0	1.0652
358.125	1.0707
358.25	1.0738
358.375	1.0723
358.5	1.0723
358.625	1.0668
358.75	1.0605
358.875	1.0534
359.0	1.04
359.125	1.029
359.25	1.0172
359.375	1.0062
359.5	0.9937
359.625	0.9834
359.75	0.9701
359.875	0.9591
360.0	0.9528
360.125	0.9426
360.25	0.9355
360.375	0.9292
360.5	0.9213
360.625	0.919
360.75	0.9158
360.875	0.9127
361.0	0.9127
361.125	0.9095
361.25	0.9064
361.375	0.9056
361.5	0.9056
361.625	0.9033
361.75	0.8993
361.875	0.8962
362.0	0.8946
362.125	0.8915
362.25	0.8883
362.375	0.8867
362.5	0.8836
362.625	0.882
362.75	0.8797
362.875	0.8773
363.0	0.8726
363.125	0.8726
363.25	0.871
363.375	0.8694
363.5	0.8718
363.625	0.8726
363.75	0.8726
363.875	0.8773
364.0	0.8828
364.125	0.8867
364.25	0.8915
364.375	0.9001
364.5	0.9072
364.625	0.9158
364.75	0.9276
364.875	0.9378
365.0	0.9481
365.125	0.9575
365.25	0.9669
365.375	0.9764
365.5	0.9819
365.625	0.9905
365.75	0.9952
365.875	1.0023
366.0	1.0102
366.125	1.0188
366.25	1.0259
366.375	1.0338
366.5	1.0408
366.625	1.0495
366.75	1.0566
366.875	1.066
367.0	1.0723
367.125	1.0817
367.25	1.0896
367.375	1.099
367.5	1.1037
367.625	1.11
367.75	1.1147
367.875	1.1139
368.0	1.1202
368.125	1.1132
368.25	1.1124
368.375	1.1069
368.5	1.099
368.625	1.0935
368.75	1.0833
368.875	1.0786
369.0	1.0715
369.125	1.0628
369.25	1.0628
369.375	1.0566
369.5	1.0566
369.625	1.055
369.75	1.0566
369.875	1.0566
370.0	1.0566
370.125	1.0566
370.25	1.0621
370.375	1.066
370.5	1.0715
370.625	1.0746
370.75	1.0754
370.875	1.0801
371.0	1.0801
371.125	1.0825
371.25	1.0817
371.375	1.0801
371.5	1.0762
371.625	1.0754
371.75	1.0746
371.875	1.0636
372.0	1.0597
372.125	1.0503
372.25	1.04
372.375	1.0322
372.5	1.0212
372.625	1.011
372.75	1.0007
372.875	0.9937
373.0	0.9803
373.125	0.9716
373.25	0.9575
373.375	0.9488
373.5	0.9402
373.625	0.9316
373.75	0.9237
373.875	0.9182
374.0	0.9103
374.125	0.904
374.25	0.8993
374.375	0.8962
374.5	0.8915
374.625	0.8867
374.75	0.8836
374.875	0.8765
375.0	0.8773
375.125	0.8718
375.25	0.8679
375.375	0.8687
375.5	0.8679
375.625	0.8655
375.75	0.8632
375.875	0.8632
376.0	0.8584
376.125	0.86
376.25	0.8584
376.375	0.8592
376.5	0.86
376.625	0.8632
376.75	0.8632
376.875	0.8655
377.0	0.8726
377.125	0.8742
377.25	0.8773
377.375	0.8828
377.5	0.8867
377.625	0.8954
377.75	0.9009
377.875	0.9095
378.0	0.9198
378.125	0.9292
378.25	0.9386
378.375	0.9504
378.5	0.9575
378.625	0.9693
378.75	0.9764
378.875	0.9858
379.0	0.9952
379.125	1.0086
379.25	1.0196
379.375	1.0345
379.5	1.0503
379.625	1.0581
379.75	1.0746
379.875	1.0864
380.0	1.0951
380.125	1.1092
380.25	1.1226
380.375	1.1312
380.5	1.1462
380.625	1.158
380.75	1.1682
380.875	1.1753
381.0	1.1831
381.125	1.1886
381.25	1.1878
381.375	1.1902
381.5	1.1886
381.625	1.1839
381.75	1.1792
381.875	1.1761
382.0	1.169
382.125	1.1619
382.25	1.1548
382.375	1.1446
382.5	1.1344
382.625	1.1273
382.75	1.1179
382.875	1.1116
383.0	1.1053
383.125	1.099
383.25	1.0935
383.375	1.0896
383.5	1.0849
383.625	1.0864
383.75	1.0817
383.875	1.0817
384.0	1.0817
384.125	1.0825
384.25	1.0801
384.375	1.0833
384.5	1.0809
384.625	1.0825
384.75	1.0801
384.875	1.0809
385.0	1.0801
385.125	1.0849
385.25	1.0849
385.375	1.0896
385.5	1.0943
385.625	1.099
385.75	1.1084
385.875	1.1202
386.0	1.132
386.125	1.1493
386.25	1.169
386.375	1.1957
386.5	1.224
386.625	1.2586
386.75	1.2955
386.875	1.3435
387.0	1.3954
387.125	1.4481
387.25	1.5117
387.375	1.5841
387.5	1.6548
387.625	1.724
387.75	1.7853
387.875	1.8325
388.0	1.86
388.125	1.8726
388.25	1.8639
388.375	1.8443
388.5	1.8144
388.625	1.7735
388.75	1.7224
388.875	1.654
389.0	1.5809
389.125	1.4976
389.25	1.408
389.375	1.3081
389.5	1.2161
389.625	1.1297
389.75	1.0558
389.875	1.0047
390.0	0.9661
390.125	0.9433
390.25	0.9292
390.375	0.9229
390.5	0.9174
390.625	0.9158
390.75	0.9198
390.875	0.9198
391.0	0.9284
391.125	0.9339
391.25	0.9457
391.375	0.9528
391.5	0.9614
391.625	0.9716
391.75	0.9779
391.875	0.9905
392.0	0.9968
392.125	1.0047
392.25	1.0141
392.375	1.0227
392.5	1.033
392.625	1.0424
392.75	1.0518
392.875	1.0621
393.0	1.0762
393.125	1.0841
393.25	1.0943
393.375	1.1029
393.5	1.1132
393.625	1.1187
393.75	1.1273
393.875	1.1415
394.0	1.1509
394.125	1.1603
394.25	1.1713
394.375	1.1831
394.5	1.1878
394.625	1.1933
394.75	1.2012
394.875	1.2036
395.0	1.2075
395.125	1.2169
395.25	1.2169
395.375	1.2232
395.5	1.2311
395.625	1.2334
395.75	1.2334
395.875	1.2374
396.0	1.2389
396.125	1.2358
396.25	1.2311
396.375	1.2287
396.5	1.2264
396.625	1.2216
396.75	1.2154
396.875	1.2154
397.0	1.2075
397.125	1.2004
397.25	1.1894
397.375	1.1831
397.5	1.1745
397.625	1.1658
397.75	1.1556
397.875	1.1493
398.0	1.1422
398.125	1.136
398.25	1.1289
398.375	1.1273
398.5	1.1226
398.625	1.1179
398.75	1.1124
398.875	1.1077
399.0	1.1069
399.125	1.1014
399.25	1.099
399.375	1.0935
399.5	1.0919
399.625	1.0849
399.75	1.0809
399.875	1.077
