898.0	0.2264
897.875	0.2264
897.75	0.2264
897.625	0.2279
897.5	0.2264
897.375	0.2272
897.25	0.2264
897.125	0.2264
897.0	0.2264
896.875	0.2272
896.75	0.2272
896.625	0.2264
896.5	0.2264
896.375	0.2287
896.25	0.2272
896.125	0.2264
896.0	0.2264
895.875	0.2264
895.75	0.2264
895.625	0.2264
895.5	0.2264
895.375	0.2264
895.25	0.2272
895.125	0.2264
895.0	0.2272
894.875	0.2264
894.75	0.2264
894.625	0.2279
894.5	0.2264
894.375	0.2264
894.25	0.2264
894.125	0.2264
894.0	0.2264
893.875	0.2256
893.75	0.2295
893.625	0.2264
893.5	0.2264
893.375	0.2264
893.25	0.2272
893.125	0.2264
893.0	0.2264
892.875	0.2279
892.75	0.2264
892.625	0.2279
892.5	0.2287
892.375	0.2287
892.25	0.2287
892.125	0.2295
892.0	0.2279
891.875	0.2279
891.75	0.2303
891.625	0.2295
891.5	0.2303
891.375	0.2311
891.25	0.2311
891.125	0.2303
891.0	0.2311
890.875	0.2311
890.75	0.2311
890.625	0.2311
890.5	0.2342
890.375	0.2366
890.25	0.235
890.125	0.235
890.0	0.235
889.875	0.235
889.75	0.2358
889.625	0.2358
889.5	0.2358
889.375	0.2366
889.25	0.235
889.125	0.2374
889.0	0.2358
888.875	0.2358
888.75	0.2358
888.625	0.2358
888.5	0.2358
888.375	0.235
888.25	0.2358
888.125	0.2358
888.0	0.2358
887.875	0.2358
887.75	0.2366
887.625	0.2358
887.5	0.2358
887.375	0.2358
887.25	0.2358
887.125	0.2358
887.0	0.235
886.875	0.2366
886.75	0.2358
886.625	0.2366
886.5	0.2366
886.375	0.2358
886.25	0.2358
886.125	0.2374
886.0	0.2374
885.875	0.2358
885.75	0.2358
885.625	0.2358
885.5	0.2374
885.375	0.2366
885.25	0.2366
885.125	0.2374
885.0	0.2382
884.875	0.2366
884.75	0.2366
884.625	0.2366
884.5	0.2358
884.375	0.2374
884.25	0.2358
884.125	0.2374
884.0	0.2374
883.875	0.2374
883.75	0.2374
883.625	0.2382
883.5	0.2382
883.375	0.2366
883.25	0.2358
883.125	0.2358
883.0	0.2374
882.875	0.2374
882.75	0.2358
882.625	0.2382
882.5	0.2358
882.375	0.2389
882.25	0.2358
882.125	0.2374
882.0	0.2358
881.875	0.2389
881.75	0.2374
881.625	0.2374
881.5	0.2358
881.375	0.2397
881.25	0.2366
881.125	0.2358
881.0	0.2397
880.875	0.2374
880.75	0.2366
880.625	0.2358
880.5	0.2358
880.375	0.2366
880.25	0.2366
880.125	0.2358
880.0	0.2342
879.875	0.235
879.75	0.2358
879.625	0.2358
879.5	0.2358
879.375	0.235
879.25	0.235
879.125	0.2358
879.0	0.2327
878.875	0.2311
878.75	0.2327
878.625	0.2319
