	-1.494856	-1.272091
	-1.490471	-1.267781
	-1.486127	-1.263491
	-1.481666	-1.259096
	-1.477203	-1.254691
	-1.472699	-1.250250
	-1.468247	-1.245883
	-1.463895	-1.241564
	-1.459411	-1.237141
	-1.455082	-1.232882
	-1.450713	-1.228574
	-1.446238	-1.224198
	-1.441861	-1.219914
	-1.437445	-1.215577
	-1.432989	-1.211230
	-1.428628	-1.206951
	-1.424284	-1.202691
	-1.419879	-1.198383
	-1.415564	-1.194143
	-1.410900	-1.189587
	-1.406584	-1.185375
	-1.402173	-1.181024
	-1.397689	-1.176627
	-1.393277	-1.172293
	-1.388855	-1.167951
	-1.381448	-1.160687
	-1.377094	-1.156440
	-1.372695	-1.152166
	-1.368387	-1.147955
	-1.363898	-1.143594
	-1.359286	-1.139075
	-1.354864	-1.134728
	-1.350486	-1.130470
	-1.346175	-1.126267
	-1.341722	-1.121941
	-1.337364	-1.117688
	-1.333016	-1.113439
	-1.328550	-1.109099
	-1.324126	-1.104802
	-1.319713	-1.100496
	-1.315347	-1.096255
	-1.311024	-1.092044
	-1.306688	-1.087821
	-1.302240	-1.083502
	-1.297969	-1.079336
	-1.293316	-1.074799
	-1.288885	-1.070495
	-1.284561	-1.066287
	-1.280138	-1.061971
	-1.275848	-1.057807
	-1.271446	-1.053525
	-1.267026	-1.049258
	-1.262704	-1.045073
	-1.258204	-1.040703
	-1.253743	-1.036396
	-1.249390	-1.032163
	-1.245003	-1.027896
	-1.240530	-1.023575
	-1.236232	-1.019416
	-1.231739	-1.015089
	-1.227527	-1.011020
	-1.223148	-1.006777
	-1.218667	-1.002454
	-1.214369	-0.997777
	-1.209382	-0.992951
	-1.204569	-0.988259
	-1.199699	-0.983569
	-1.194810	-0.978876
	-1.189966	-0.974257
	-1.185161	-0.969561
	-1.180254	-0.964824
	-1.175336	-0.960140
	-1.170504	-0.955500
	-1.165721	-0.950818
	-1.160796	-0.946091
	-1.155954	-0.941447
	-1.151174	-0.936885
	-1.146348	-0.932124
	-1.141344	-0.927324
	-1.136423	-0.922650
	-1.131615	-0.917990
	-1.126739	-0.913206
	-1.121856	-0.908573
	-1.116975	-0.903904
	-1.112157	-0.899310
	-1.107308	-0.894584
	-1.102503	-0.889998
	-1.097612	-0.885338
	-1.092605	-0.880513
	-1.087804	-0.875938
	-1.082960	-0.871270
	-1.078038	-0.866527
	-1.073222	-0.861942
	-1.068397	-0.857338
	-1.063561	-0.852693
	-1.058657	-0.848020
	-1.053804	-0.843367
	-1.049050	-0.838841
	-1.044153	-0.834163
	-1.039309	-0.829480
	-1.034549	-0.824972
	-1.029738	-0.820373
	-1.024744	-0.815559
	-1.019821	-0.810892
	-1.015019	-0.806324
	-1.010288	-0.801792
	-1.005392	-0.797125
	-0.998717	-0.792459
	-0.989963	-0.786637
	-0.981308	-0.778186
	-0.976343	-0.769914
	-0.971493	-0.765277
	-0.966559	-0.760590
	-0.961736	-0.755988
	-0.956927	-0.751409
	-0.952044	-0.746775
	-0.947276	-0.742236
	-0.942218	-0.737448
	-0.937197	-0.732658
	-0.932442	-0.728126
	-0.927552	-0.723513
	-0.922567	-0.718774
	-0.917693	-0.714129
	-0.912819	-0.709533
	-0.907907	-0.704863
	-0.902941	-0.700162
	-0.898057	-0.695530
	-0.893227	-0.690950
	-0.888350	-0.686329
	-0.883391	-0.681617
	-0.878567	-0.677035
	-0.873526	-0.672252
	-0.868640	-0.667633
	-0.863725	-0.662980
	-0.858823	-0.658326
	-0.854008	-0.653764
	-0.849053	-0.649108
	-0.844117	-0.644439
	-0.839315	-0.639916
	-0.834429	-0.635308
	-0.829553	-0.630690
	-0.824466	-0.625905
	-0.819599	-0.621303
	-0.814821	-0.616812
	-0.809853	-0.612161
	-0.804895	-0.607477
	-0.800113	-0.602989
	-0.795253	-0.598429
	-0.790303	-0.593794
	-0.785431	-0.589230
	-0.780559	-0.584645
	-0.775727	-0.580132
	-0.770792	-0.575505
	-0.765929	-0.570953
	-0.761103	-0.566440
	-0.756060	-0.561713
	-0.751196	-0.557155
	-0.746290	-0.552581
	-0.741446	-0.548038
	-0.736559	-0.543506
	-0.731718	-0.539004
	-0.726786	-0.534401
	-0.721918	-0.529882
	-0.716971	-0.525266
	-0.712176	-0.520797
	-0.707192	-0.516173
	-0.702321	-0.511638
	-0.697527	-0.507194
	-0.692582	-0.502593
	-0.687786	-0.498118
	-0.682973	-0.493655
	-0.678117	-0.489144
	-0.672976	-0.484402
	-0.668097	-0.479872
	-0.663236	-0.475388
	-0.658369	-0.470929
	-0.653361	-0.466286
	-0.648514	-0.461812
	-0.643677	-0.457358
	-0.638687	-0.452762
	-0.633715	-0.448191
	-0.628913	-0.443772
	-0.624071	-0.439299
	-0.619183	-0.434824
	-0.614283	-0.430315
	-0.609419	-0.425870
	-0.604446	-0.421321
	-0.599525	-0.416819
	-0.594614	-0.412356
	-0.589726	-0.407901
	-0.584881	-0.403483
	-0.579969	-0.399034
	-0.575051	-0.394540
	-0.570219	-0.390158
	-0.565393	-0.385798
	-0.560475	-0.381352
	-0.555358	-0.376725
	-0.550510	-0.372357
	-0.545651	-0.367969
	-0.540678	-0.363491
	-0.535809	-0.359081
	-0.530968	-0.354715
	-0.526114	-0.350360
	-0.521130	-0.345866
	-0.516257	-0.341484
	-0.511464	-0.337188
	-0.506565	-0.332808
