Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Direct In
High Voltage:,0
Conversion Gain:,4096
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,4191
Lower Discriminator:,54
Calibration Coefficients:Elapsed Real Time:,157765.38
Elapsed Live Time:,156529.47
Start Time:,April 15, 2023, 07:15:53
End Time:,April 17, 2023, 03:05:19
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
495,,71125
496,,70487
497,,71283
498,,71499
499,,72530
500,,72114
501,,73413
502,,73634
503,,74729
504,,74783
505,,75414
506,,75429
507,,76789
508,,76241
509,,77719
510,,77595
511,,75149
512,,79663
513,,79369
514,,80064
515,,80878
516,,81356
517,,81962
518,,81809
519,,83075
520,,83311
521,,83983
522,,83932
523,,84914
524,,85368
525,,85964
526,,85503
527,,85134
528,,86757
529,,86394
530,,86178
531,,86655
532,,86958
533,,87207
534,,86490
535,,87461
536,,86409
537,,87087
538,,86498
539,,86165
540,,85598
541,,85907
542,,85658
543,,82426
544,,85833
545,,84611
546,,83160
547,,83731
548,,82731
549,,82571
550,,81478
551,,81313
552,,80534
553,,79316
554,,79190
555,,78523
556,,77130
557,,76554
558,,75064
559,,75089
560,,73786
561,,73543
562,,72300
563,,71327
564,,70691
565,,69886
566,,68846
567,,68679
568,,67939
569,,66848
570,,66270
571,,65411
572,,64202
573,,64538
574,,63770
575,,60663
576,,62774
577,,62064
578,,61133
579,,60612
580,,60888
581,,60232
582,,59377
583,,59556
584,,59345
585,,58819
586,,58787
587,,58854
588,,58370
589,,58324
590,,57951
591,,57735
592,,58635
593,,58356
594,,58615
595,,58509
596,,58854
597,,59371
598,,59563
599,,60427
600,,60398
601,,61227
602,,61327
603,,62307
604,,62369
605,,62997
606,,63063
607,,63439
608,,64680
609,,66123
610,,66510
611,,67670
612,,68017
613,,69376
614,,69922
615,,71333
616,,70797
617,,72801
618,,73538
619,,75120
620,,75472
621,,76848
622,,77674
623,,78865
624,,79024
625,,81124
626,,82015
627,,83103
628,,83127
629,,84772
630,,86072
631,,86855
632,,87763
633,,89046
634,,89633
635,,90619
636,,90763
637,,92399
638,,93051
639,,90473
640,,93909
641,,95319
642,,95444
643,,95882
644,,96669
645,,97057
646,,97096
647,,98175
648,,98434
649,,98321
650,,98535
651,,99139
652,,98746
653,,99003
654,,97810
655,,98008
656,,99058
657,,98376
658,,97523
659,,98137
660,,98050
661,,97394
662,,96126
663,,96388
664,,95022
665,,94846
666,,94035
667,,93547
668,,92684
669,,92035
670,,90289
671,,87412
672,,89042
673,,87875
674,,86698
675,,86432
676,,84739
677,,84016
678,,82110
679,,81890
680,,80099
681,,79380
682,,77720
683,,77084
684,,75532
685,,75230
686,,73361
687,,72578
688,,70872
689,,71014
690,,69252
691,,68695
692,,67423
693,,66866
694,,65436
695,,65427
696,,63635
697,,63092
698,,62560
699,,61782
700,,60450
701,,60720
702,,59973
703,,57770
704,,58525
705,,58911
706,,58271
707,,58564
708,,57282
709,,57953
710,,57495
711,,57983
712,,57467
713,,57937
714,,57743
715,,58526
716,,57778
717,,59144
718,,59664
719,,59811
720,,60006
721,,61076
722,,61371
723,,62368
724,,62420
725,,63979
726,,65337
727,,65202
728,,65672
729,,67628
730,,68221
731,,69844
732,,70679
733,,71713
734,,72562
735,,72860
736,,74032
737,,76772
738,,77774
739,,79422
740,,79868
741,,81303
742,,82294
743,,84759
744,,85375
745,,87460
746,,87894
747,,89839
748,,89835
749,,92817
750,,93491
751,,96076
752,,95002
753,,98182
754,,98586
755,,100377
756,,100219
757,,102917
758,,103354
759,,105103
760,,104657
761,,107479
762,,106725
763,,108327
764,,108409
765,,110659
766,,110595
767,,110669
768,,109525
769,,113125
770,,113637
771,,114696
772,,114124
773,,114680
774,,114678
775,,115847
776,,114987
777,,115278
778,,115067
779,,115254
780,,115218
781,,115404
782,,115183
783,,114157
784,,113998
785,,114268
786,,113206
787,,112693
788,,111590
789,,111396
790,,109960
791,,110079
792,,108379
793,,108024
794,,106335
795,,105955
796,,104020
797,,103661
798,,101051
799,,98412
800,,98728
801,,98218
802,,96311
803,,95275
804,,92648
805,,92124
806,,89646
807,,89402
808,,87065
809,,86055
810,,83216
811,,82346
812,,79955
813,,79338
814,,77366
815,,75393
816,,73206
817,,72491
818,,70414
819,,68750
820,,67430
821,,65755
822,,64024
823,,63345
824,,61042
825,,59444
826,,57918
827,,56612
828,,54922
829,,53502
830,,51960
831,,49876
832,,49404
833,,48644
834,,47189
835,,45971
836,,44316
837,,43505
838,,42783
839,,41578
840,,39910
841,,39457
842,,38275
843,,37599
844,,36280
845,,35960
846,,34684
847,,34065
848,,33105
849,,32739
850,,31870
851,,31230
852,,30531
853,,30102
854,,29221
855,,28704
856,,28270
857,,27922
858,,27429
859,,27133
860,,26348
861,,26228
862,,25570
863,,24929
864,,24838
865,,24701
866,,24445
867,,24015
868,,23915
869,,23665
870,,22961
871,,23080
872,,23071
873,,22770
874,,22537
875,,22150
876,,21992
877,,22215
878,,21801
879,,21789
880,,21692
881,,21464
882,,21071
883,,21152
884,,20974
885,,20915
886,,20911
887,,21048
888,,20462
889,,20352
890,,20419
891,,20038
892,,19947
893,,19966
894,,19726
895,,19802
896,,19254
897,,19698
898,,19377
899,,19380
900,,19310
901,,19553
902,,19118
903,,19619
904,,19214
905,,19217
906,,18886
907,,18841
908,,18818
909,,18654
910,,18608
911,,18584
912,,18301
913,,18693
914,,18281
915,,18186
916,,18330
917,,18331
